,tweet_id,rating_numerator,rating_denominator,name,stage,date,time,favorite_count,retweet_count,text,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog
1139,6.70319E+17,11,10,None,None,11/27/15,19:11:49,4045,1328,"AT DAWN...WE RIDE11/10 https://t.co/QnfO7HEQGA",https://pbs.twimg.com/media/CU1zsMSUAAAS0qW.jpg,1,Irish Terrier,0.254856,TRUE,Briard,0.227716,TRUE,Soft-Coated Wheaten Terrier,0.223263,TRUE
1140,6.70303E+17,9,10,None,None,11/27/15,18:09:09,444,146,This is a Speckled Cauliflower Yosemite named Hemry. He's terrified of intruder dog. Not one bit comfortable. 9/10 https://t.co/yV3Qgjh8iN,https://pbs.twimg.com/media/CU1lWFaVAAAl0HG.jpg,1,Shetland Sheepdog,0.380278,TRUE,Cardigan,0.342806,TRUE,Guinea Pig,0.156249,FALSE
1141,6.7029E+17,11,10,Sandra,None,11/27/15,17:17:44,740,311,This is Sandra. She's going skydiving. Nice adidas sandals. Stellar house plant. 11/10 https://t.co/orbkAq9kYF,https://pbs.twimg.com/media/CU1Zgk7UcAAjw2t.jpg,1,Chihuahua,0.368876,TRUE,Pomeranian,0.282102,TRUE,Papillon,0.178795,TRUE
1142,6.70094E+17,9,10,Wally,None,11/27/15,4:16:59,1092,359,This is Wally. He's a Flaccid Mitochondria. Going on vacation. Bag definitely full of treats. Great hat. 9/10 https://t.co/vYs9IVzHY9,https://pbs.twimg.com/media/CUym4Y5WsAEiI9_.jpg,1,Toy Poodle,0.383346,TRUE,Miniature Poodle,0.153678,TRUE,Chow,0.138543,TRUE
1143,6.70086E+17,10,10,None,None,11/27/15,3:47:25,728,270,"""Hi yes this is dog. I can't help with that s- sir please... the manager isn't in right n- well that was rude""10/10 https://t.co/DuQXATW27f",https://pbs.twimg.com/media/CUygHhFXAAAwNXv.jpg,1,German Short-Haired Pointer,0.273492,TRUE,Staffordshire Bullterrier,0.132944,TRUE,Bluetick,0.124562,TRUE
1144,6.70074E+17,10,10,Winston,None,11/27/15,2:55:47,1642,854,Meet Winston. He wants to be a power drill. Very focused. 10/10 I believe in you Winston https://t.co/exGrzT9O88,https://pbs.twimg.com/media/CUyUSuWXIAAZKYF.jpg,1,Malamute,0.601886,TRUE,Siberian Husky,0.340106,TRUE,Eskimo Dog,0.0500413,TRUE
1145,6.70055E+17,3,10,Tommy,None,11/27/15,1:42:24,703,355,This is Tommy. He's a cool dog. Hard not to step on. Won't let go of seashell. Not fast by any means. 3/10 https://t.co/0gY6XTOpn3,https://pbs.twimg.com/media/CUyDgChWUAAmNSI.jpg,1,Snail,0.563631,FALSE,Slug,0.296649,FALSE,Bolete,0.0318392,FALSE
1146,6.7004E+17,10,10,None,None,11/27/15,0:43:49,790,117,_Ÿ˜‚_Ÿ˜‚_Ÿ˜‚ 10/10 for the dog and the owner https://t.co/5iYF0Ci0EK,https://pbs.twimg.com/media/CUx2F6lVEAAvFev.jpg,1,Web Site,0.901552,FALSE,Borzoi,0.0266596,TRUE,Chihuahua,0.0124376,TRUE
1147,6.70003E+17,10,10,Raphael,None,11/26/15,22:16:09,346,99,This is Raphael. He is a Baskerville Conquistador. Entertains at all the gatherings. 10/10 simply magnificent https://t.co/3NTykJmtHt,https://pbs.twimg.com/media/CUxUSuaW4AAdQzv.jpg,1,Beagle,0.375313,TRUE,Saint Bernard,0.174911,TRUE,English Foxhound,0.115888,TRUE
1148,6.69972E+17,10,10,None,None,11/26/15,20:12:29,463,173,Here we see really big dog cuddling smaller dog. Very touching. True friendship. 10/10s would pet both at once https://t.co/A6XnvxHiUQ,https://pbs.twimg.com/media/CUw3_QiUEAA8cT9.jpg,1,Teddy,0.953071,FALSE,Koala,0.00702672,FALSE,Fur Coat,0.00536817,FALSE
1149,6.6997E+17,10,10,Julio,None,11/26/15,20:04:40,316,65,This is Julio. He was one of the original Ringling Bros. Exceptional balance. Very alert. Ready for anything. 10/10 https://t.co/aeURGO9Qs8,https://pbs.twimg.com/media/CUw2MV4XIAAHLO_.jpg,1,Miniature Pinscher,0.734744,TRUE,Rottweiler,0.131066,TRUE,Doberman,0.0815094,TRUE
1150,6.69943E+17,11,10,Andru,None,11/26/15,18:16:16,529,180,This is Andru. He made his very own lacrosse stick. Much dedication. Big dreams. Tongue slip. 11/10 go get em Andru https://t.co/1VJoY3OJ1F,https://pbs.twimg.com/media/CUwdYL5UsAAP0XX.jpg,1,Vizsla,0.743216,TRUE,Redbone,0.217282,TRUE,Rhodesian Ridgeback,0.0284735,TRUE
1151,6.69923E+17,10,10,None,None,11/26/15,16:59:01,246,62,This is a spotted Lipitor Rumpelstiltskin named Alphred. He can't wait for the Turkey. 10/10 would pet really well https://t.co/6GUGO7azNX,https://pbs.twimg.com/media/CUwLtPeU8AAfAb2.jpg,1,Car Mirror,0.343063,FALSE,Seat Belt,0.110289,FALSE,Wing,0.0801485,FALSE
1152,6.69753E+17,10,10,Chester,None,11/26/15,5:42:55,845,428,Meet Chester. He just ate a lot and now he can't move. 10/10 that's going to be me in about 17 hours https://t.co/63jh1tYZa5,https://pbs.twimg.com/media/CUtw9SAVEAAtFUN.jpg,1,Pembroke,0.858494,TRUE,Hamster,0.0263188,FALSE,Shetland Sheepdog,0.0224052,TRUE
1153,6.69749E+17,8,10,Clarence,None,11/26/15,5:28:02,285,71,Say hello to Clarence. Clarence thought he saw a squirrel. He was just trying to help. 8/10 poor Clarence https://t.co/tbFaTUHLJB,https://pbs.twimg.com/media/CUttjYtWcAAdPgI.jpg,1,Washbasin,0.245794,FALSE,Toilet Seat,0.10942,FALSE,Paper Towel,0.105664,FALSE
1154,6.69684E+17,10,10,Kloey,None,11/26/15,1:07:38,410,117,This is Kloey. Her mother was a unicorn. 10/10 https://t.co/NvKJRYDosA,https://pbs.twimg.com/media/CUsx8q_WUAA-m4k.jpg,1,Pomeranian,0.998275,TRUE,Chihuahua,0.000605476,TRUE,Pekinese,0.000515688,TRUE
1155,6.6968E+17,8,10,Shawwn,None,11/26/15,0:52:45,700,309,This is Shawwn. He's a Turkish Gangrene Robitussin. Spectacular tongue. Cranks out push-ups. 8/10 #NoDaysOff #swole https://t.co/IQFZKNUlXx,https://pbs.twimg.com/media/CUsuijgXAAE4pdi.jpg,1,Dalmatian,0.141257,TRUE,Borzoi,0.137744,TRUE,Labrador Retriever,0.103792,TRUE
1156,6.69662E+17,5,10,None,None,11/25/15,23:39:47,844,470,This is a brave dog. Excellent free climber. Trying to get closer to God. Not very loyal though. Doesn't bark. 5/10 https://t.co/ODnILTr4QM,https://pbs.twimg.com/media/CUsd2TfWwAAmdjb.jpg,1,Weasel,0.262802,FALSE,Siamese Cat,0.148263,FALSE,Hamster,0.116374,FALSE
1157,6.69626E+17,12,10,Penny,None,11/25/15,21:17:12,3709,1930,This is Penny. She's having fun AND being safe. 12/10 very responsible pup https://t.co/eqeWw67oU7,https://pbs.twimg.com/media/CUr9NjgU8AEpf5w.jpg,1,Seat Belt,0.874502,FALSE,Golden Retriever,0.0554081,TRUE,Labrador Retriever,0.0268543,TRUE
1158,6.69603E+17,10,10,None,None,11/25/15,19:46:30,995,394,"Very human-like. Cute overbite smile *finger to earpiece* I'm being told that the dog is actually on the right10/10 https://t.co/MSIbWu4YYs",https://pbs.twimg.com/media/CUroc7QW4AATIff.jpg,1,Maltese Dog,0.659619,TRUE,Tibetan Terrier,0.193539,TRUE,Shih-Tzu,0.0393271,TRUE
1159,6.69598E+17,10,10,Skye,None,11/25/15,19:25:57,539,162,This is Skye. He is a Bretwaldian Altostratus. Not amused at all. Just saved small dog from avalanche. 10/10 hero af https://t.co/XmCvma01fF,https://pbs.twimg.com/media/CUrjvxiVEAA94dH.jpg,1,Eskimo Dog,0.595665,TRUE,Siberian Husky,0.214474,TRUE,White Wolf,0.147235,FALSE
1160,6.69584E+17,6,10,None,None,11/25/15,18:29:39,1563,998,Special dog here. Pretty big. Neck kinda long for dog. Cool spots. Must be a Dalmatian variant. 6/10 would still pet https://t.co/f8GXeDbFzu,https://pbs.twimg.com/media/CUrW3DWXIAAiRqk.jpg,1,Candle,0.174315,FALSE,Lampshade,0.120407,FALSE,Plunger,0.0720994,FALSE
1161,6.69574E+17,10,10,Linda,None,11/25/15,17:49:14,458,154,This is Linda. She just looked up and saw you glancing at your neighboring classmate's test. 10/10 https://t.co/UpFFYhA1Id,https://pbs.twimg.com/media/CUrNmtFWoAAnWCD.jpg,1,West Highland White Terrier,0.946828,TRUE,Miniature Schnauzer,0.0223436,TRUE,Cairn,0.00946166,TRUE
1162,6.69571E+17,7,10,Keith,None,11/25/15,17:40:53,1664,1070,This is Keith. He's had 13 DUIs. 7/10 that's too many Keith https://t.co/fa7olwrF9Y,https://pbs.twimg.com/media/CUrLsI-UsAALfUL.jpg,1,Minivan,0.873488,FALSE,Pickup,0.0412593,FALSE,Beach Wagon,0.0154005,FALSE
1163,6.69393E+17,10,10,Ronduh,None,11/25/15,5:52:43,380,82,Meet Ronduh. She's a Finnish Checkered Blitzkrieg. Ears look fake. Shoes on point. 10/10 would pet extra well https://t.co/juktj5qiaD,https://pbs.twimg.com/media/CUopnHPVEAAcL2o.jpg,1,Cocker Spaniel,0.359843,TRUE,Blenheim Spaniel,0.139519,TRUE,Toy Poodle,0.132746,TRUE
1164,6.69376E+17,6,10,Billl,None,11/25/15,4:43:02,1407,777,This is Billl. He's trying to be a ghost but he's not very good at it. 6/10 c'mon Billl https://t.co/ero0XfdGtY,https://pbs.twimg.com/media/CUoZqaqWcAAA2MQ.jpg,1,Airedale,0.168762,TRUE,Norfolk Terrier,0.107479,TRUE,Lakeland Terrier,0.0978459,TRUE
1165,6.69371E+17,10,10,OliviÃ©r,None,11/25/15,4:26:12,517,193,This is OliviÃ©r. He's a Baptist Hindquarter. Also smooth af with the babes. 10/10 I'd totally get in a car with him https://t.co/fj4c170cxk,https://pbs.twimg.com/media/CUoVz8rU8AAfW-c.jpg,1,Brabancon Griffon,0.483268,TRUE,Miniature Pinscher,0.307465,TRUE,Redbone,0.0705238,TRUE
1166,6.6936E+17,11,10,Saydee,None,11/25/15,3:39:17,384,133,Meet Saydee. She's a Rochester  Ecclesiastical. Jumped off cliff and caught stick on way down. 11/10 1st round pick https://t.co/Eh2v0AyJbi,https://pbs.twimg.com/media/CUoLEG3XAAE65I0.jpg,1,Labrador Retriever,0.367818,TRUE,German Short-Haired Pointer,0.280642,TRUE,Chesapeake Bay Retriever,0.184246,TRUE
1167,6.69354E+17,8,10,Dug,None,11/25/15,3:18:15,2856,1364,Meet Dug. Dug fucken loves peaches. 8/10 https://t.co/JtA1TG21Xx,https://pbs.twimg.com/media/CUoGQjdXAAAkaz2.jpg,1,Chihuahua,0.97399,TRUE,French Bulldog,0.010832,TRUE,Pekinese,0.00209865,TRUE
1168,6.69353E+17,10,10,Tessa,None,11/25/15,3:14:30,680,277,This is Tessa. She is also very pleased after finally meeting her biological father. 10/10 https://t.co/qDS1aCqppv,https://pbs.twimg.com/media/CUoFZTyW4AE70iD.jpg,1,Teddy,0.379656,FALSE,Pembroke,0.212343,TRUE,Chow,0.0969953,TRUE
1169,6.69329E+17,12,10,Kirk,None,11/25/15,1:35:25,1061,444,This is Kirk. He just saw a bacon wrapped tennis ball and literally died. So sad. 12/10 RIP Kirk https://t.co/0twoigv5jP,https://pbs.twimg.com/media/CUnuuLEWEAAlKjN.jpg,1,Siberian Husky,0.424202,TRUE,Eskimo Dog,0.23766,TRUE,Malamute,0.0525717,TRUE
1170,6.69327E+17,13,10,None,None,11/25/15,1:30:16,603,125,Just got home from college. Dis my dog. She does all my homework. Big red turd in background. 13/10 no bias at all https://t.co/6WGFp9cuj6,https://pbs.twimg.com/media/CUntin8WIAADmLk.jpg,1,Golden Retriever,0.919584,TRUE,Labrador Retriever,0.0496695,TRUE,Kuvasz,0.0102161,TRUE
1171,6.69325E+17,11,10,Ralf,None,11/25/15,1:20:08,518,220,Meet Ralf. He's a miniature Buick DiCaprio. Can float (whoa). Loves to beach. Snazzy green vest. 11/10 I'd hug Ralf https://t.co/R5Z6jBTdhc,https://pbs.twimg.com/media/CUnrN7vUcAAfGvN.jpg,1,Seashore,0.201659,FALSE,Cardigan,0.131544,TRUE,Sandbar,0.10143,FALSE
1172,6.69214E+17,10,10,Jaspers,None,11/24/15,18:01:05,464,180,This is Jaspers. He is a northeastern Gillette. Just got his license. Very excited. 10/10 they grow up so fast https://t.co/cieaOI0RuT,https://pbs.twimg.com/media/CUmGu7-UcAA0r3O.jpg,1,Minivan,0.435396,FALSE,Police Van,0.310143,FALSE,Minibus,0.068201,FALSE
1173,6.69204E+17,9,10,Samsom,None,11/24/15,17:19:36,1061,513,This is Samsom. He is sexually confused. Really wants to be a triceratops. 9/10 just a great guy https://t.co/HPoce45SI3,https://pbs.twimg.com/media/CUl9PGBVEAUV3Wz.jpg,1,Pug,0.910452,TRUE,French Bulldog,0.0550896,TRUE,Chihuahua,0.0148966,TRUE
1174,6.69037E+17,10,10,None,None,11/24/15,6:17:19,683,328,"Here we have Pancho and Peaches. Pancho is a Condoleezza Gryffindor, and Peaches is just an asshole. 10/10 &amp; 7/10 https://t.co/Lh1BsJrWPp",https://pbs.twimg.com/media/CUjlp51WcAA1vGA.jpg,1,Chihuahua,0.803528,TRUE,Pomeranian,0.0538711,TRUE,Chow,0.0322574,TRUE
1175,6.69016E+17,10,10,None,None,11/24/15,4:52:37,777,395,Super rare dog right here guys. Doesn't bark. Seems strong. Blue. Very family friendly pet. 10/10 overall good dog https://t.co/Jykq2iq3qN,https://pbs.twimg.com/media/CUjSRNCXAAQ6Y_8.jpg,1,Comic Book,0.275927,FALSE,Bib,0.173516,FALSE,Jersey,0.073911,FALSE
1176,6.69007E+17,12,10,Tucker,None,11/24/15,4:17:01,603,266,This is Tucker. He is 100% ready for the sports. 12/10 I would watch anything with him https://t.co/k0ddVUWTcu,https://pbs.twimg.com/media/CUjKHs0WIAECWP3.jpg,1,Chihuahua,0.127178,TRUE,Italian Greyhound,0.0542147,TRUE,Pillow,0.0485916,FALSE
1177,6.69E+17,11,10,Terrance,None,11/24/15,3:51:38,21873,6832,Meet Terrance. He's being yelled at because he stapled the wrong stuff together. 11/10 hang in there Terrance https://t.co/ixcuUYCbdD,https://pbs.twimg.com/media/CUjETvDVAAI8LIy.jpg,1,Pembroke,0.82294,TRUE,Cardigan,0.177035,TRUE,Basenji,2.34E-05,TRUE
1178,6.68995E+17,5,10,None,None,11/24/15,3:29:51,462,251,Two gorgeous pups here. Both have cute fake horns(adorable). Barn in the back looks on fire. 5/10 would pet rly well https://t.co/w5oYFXi0uh,https://pbs.twimg.com/media/CUi_UtnWIAEtfqz.jpg,1,Hog,0.113789,FALSE,English Springer,0.0897633,TRUE,French Bulldog,0.0821864,TRUE
1179,6.6899E+17,3,10,Bernie,None,11/24/15,3:08:48,714,350,This is Bernie. He's taking his Halloween costume very seriously. Wants to be baked. 3/10 not a good idea Bernie smh https://t.co/1zBp1moFlX,https://pbs.twimg.com/media/CUi6geuUYAIvE9n.jpg,1,Pug,0.917326,TRUE,Waffle Iron,0.0149175,FALSE,Chihuahua,0.0135244,TRUE
1180,6.68988E+17,7,10,None,None,11/24/15,3:03:06,950,511,Honor to rate this dog. Lots of fur on him. Two massive tumors on back. Should get checked out. Very neat tho. 7/10 https://t.co/bMhs18elNF,https://pbs.twimg.com/media/CUi5M7TXIAAY0gj.jpg,1,Arabian Camel,0.999614,FALSE,Bison,0.00022809,FALSE,Llama,6.72E-05,FALSE
1181,6.68986E+17,9,10,Ruby,None,11/24/15,2:54:30,577,181,This is Ruby. She's a Bimmington Fettuccini. One ear works a lil better than other. Looks startled. Cool carpet 9/10 https://t.co/j0Wpa42KCH,https://pbs.twimg.com/media/CUi3PIrWoAAPvPT.jpg,1,Doormat,0.976103,FALSE,Chihuahua,0.00563972,TRUE,Norfolk Terrier,0.00391265,TRUE
1182,6.68982E+17,4,10,None,None,11/24/15,2:38:07,568,331,Unique dog here. Oddly shaped tail. Long pink front legs. I don't think dogs breath underwater sos. 4/10 bad owner https://t.co/0EJXxE9UxW,https://pbs.twimg.com/media/CUize-0WEAAerAK.jpg,1,Jellyfish,0.447246,FALSE,Coral Reef,0.238625,FALSE,Goldfish,0.0402269,FALSE
1183,6.6898E+17,12,10,Chaz,None,11/24/15,2:29:49,831,376,This is Chaz. He's an X Games half pipe superstar. 6 gold medals. Lost back legs saving a baby from a tornado 12/10 https://t.co/uxdOfblUB0,https://pbs.twimg.com/media/CUixld6WoAArDrJ.jpg,1,Golden Retriever,0.608537,TRUE,Irish Setter,0.097078,TRUE,Redbone,0.0760222,TRUE
1184,6.6896E+17,10,10,Jaycob,None,11/24/15,1:11:27,741,257,Meet Jaycob. He got scared of the vacuum. Hide &amp; seek champ. Almost better than Kony. Solid shampoo selection. 10/10 https://t.co/952hUV6RiK,https://pbs.twimg.com/media/CUifpn4WUAAS5X3.jpg,1,Shower Curtain,0.226309,FALSE,Chesapeake Bay Retriever,0.165878,TRUE,Bathtub,0.0567261,FALSE
1185,6.68903E+17,11,10,Lambeau,None,11/23/15,21:24:36,333,106,Meet Lambeau. He's a Whistling Haiku from the plains of southern Guatemala. 11/10 so. damn. majestic. https://t.co/UqCvpSgMJe,https://pbs.twimg.com/media/CUhruUgUAAAa8FQ.jpg,1,Brittany Spaniel,0.828425,TRUE,Ibizan Hound,0.043082,TRUE,Blenheim Spaniel,0.0280036,TRUE
1186,6.68873E+17,11,10,AmÃ©lie,None,11/23/15,19:24:02,551,316,This is AmÃ©lie. She is a confident white college girl. Extremely intimidating. Literally can't rn omg. 11/10 fab https://t.co/up0MHRxelf,https://pbs.twimg.com/media/CUhQIAhXAAA2j7u.jpg,1,Teddy,0.413379,FALSE,Pillow,0.325623,FALSE,Miniature Schnauzer,0.0355366,TRUE
1187,6.68852E+17,11,10,Bobb,None,11/23/15,18:02:38,471,175,Say hello to Bobb. Bobb is a Golden High Fescue &amp; a proud father of 8. Bobb sleeps while the little pups play. 11/10 https://t.co/OmxouCZ8IY,https://pbs.twimg.com/media/CUg9gBvWoAAmx-2.jpg,1,Golden Retriever,0.903529,TRUE,Tibetan Mastiff,0.041497,TRUE,Kuvasz,0.0225005,TRUE
1188,6.68826E+17,10,10,Banditt,None,11/23/15,16:18:59,459,150,This is Banditt. He is a brown LaBeouf retriever. Loves cold weather. 4 smaller dogs are his sons (probably). 10/10 https://t.co/Ko7eCsFpnI,https://pbs.twimg.com/media/CUglxbFXAAA5O0d.jpg,1,Malinois,0.640185,TRUE,Irish Terrier,0.1537,TRUE,Rhodesian Ridgeback,0.0684565,TRUE
1189,6.68815E+17,7,10,None,None,11/23/15,15:35:39,599,289,This is a wild Toblerone from Papua New Guinea. Mouth always open. Addicted to hay. Acts blind. 7/10 handsome dog https://t.co/IGmVbz07tZ,https://pbs.twimg.com/media/CUgb21RXIAAlff7.jpg,1,Redbone,0.461172,TRUE,Italian Greyhound,0.270733,TRUE,Miniature Pinscher,0.109752,TRUE
1190,6.68779E+17,10,10,Kevon,None,11/23/15,13:13:28,738,400,This is Kevon. He is not physically or mentally prepared to start his Monday. 10/10 totes relatable https://t.co/YVAJgWHzPW,https://pbs.twimg.com/media/CUf7UIaWUAEuKFr.jpg,1,Chesapeake Bay Retriever,0.285508,TRUE,Weimaraner,0.146832,TRUE,Black-Footed Ferret,0.0608648,FALSE
1191,6.68655E+17,11,10,Winifred,None,11/23/15,4:59:42,554,231,Say hello to Winifred. He is a Papyrus Hydrangea mix. Can tie shoes. 11/10 inspiring pup https://t.co/mwnBN6ZkPt,https://pbs.twimg.com/media/CUeKTeYW4AEr_lx.jpg,1,Beagle,0.31911,TRUE,Italian Greyhound,0.103338,TRUE,Basenji,0.09193,TRUE
1192,6.68641E+17,10,10,Hanz,None,11/23/15,4:03:57,1128,569,Meet Hanz. He heard some thunder. 10/10 https://t.co/pKJK23j0QZ,https://pbs.twimg.com/media/CUd9ivxWUAAuXSQ.jpg,1,Vacuum,0.432594,FALSE,Pug,0.146311,TRUE,Toilet Tissue,0.0245003,FALSE
1193,6.68637E+17,10,10,None,None,11/23/15,3:46:18,1092,517,This is an Irish Rigatoni terrier named Berta. Completely made of rope. No eyes. Quite large. Loves to dance. 10/10 https://t.co/EM5fDykrJg,https://pbs.twimg.com/media/CUd5gBGWwAA0IVA.jpg,1,Komondor,0.999956,TRUE,Llama,4.31E-05,FALSE,Ram,2.16E-07,FALSE
1194,6.68631E+17,5,10,Zeek,None,11/23/15,3:25:17,751,343,Meet Zeek. He is a grey Cumulonimbus. Zeek is hungry. Someone should feed Zeek asap. 5/10 absolutely terrifying https://t.co/fvVNScw8VH,https://pbs.twimg.com/media/CUd0sSvWsAA85wO.jpg,1,Miniature Schnauzer,0.904549,TRUE,Australian Terrier,0.0225294,TRUE,Silky Terrier,0.0152432,TRUE
1195,6.68627E+17,9,10,Timofy,None,11/23/15,3:09:00,335,122,This is Timofy. He's a pilot for Southwest. It's Christmas morning &amp; everyone has gotten kickass gifts but him. 9/10 https://t.co/3FuNbzyPwo,https://pbs.twimg.com/media/CUdw9thWsAA4mB9.jpg,1,French Bulldog,0.965403,TRUE,Pug,0.00860381,TRUE,Boston Bull,0.00800356,TRUE
1196,6.68626E+17,10,10,Maks,None,11/23/15,3:02:14,415,140,This is Maks. Maks just noticed something wasn't right. 10/10 https://t.co/0zBycaxyvs,https://pbs.twimg.com/media/CUdvambWoAA007z.jpg,1,Ox,0.0715361,FALSE,Groenendael,0.0544548,TRUE,Angora,0.045028,FALSE
1197,6.68623E+17,10,10,Jomathan,None,11/23/15,2:52:48,1519,838,This is Jomathan. He is not thrilled about the length of the grass. 10/10 https://t.co/TIhVKEIPqj,https://pbs.twimg.com/media/CUdtP1xUYAIeBnE.jpg,4,Chihuahua,0.708163,TRUE,Pomeranian,0.0913719,TRUE,Titi,0.0673255,FALSE
1198,6.6862E+17,10,10,Kallie,None,11/23/15,2:41:01,210,45,Say hello to Kallie. There was a tornado in the area &amp; the news guy said everyone should wear a helmet. 10/10 adorbz https://t.co/AGyogHtmXx,https://pbs.twimg.com/media/CUdqjvAWUAANfoU.jpg,1,Crash Helmet,0.757942,FALSE,Toaster,0.0374968,FALSE,Mouse,0.0272709,FALSE
1199,6.68615E+17,7,10,None,None,11/23/15,2:19:29,640,337,Here is a horned dog. Much grace. Can jump over moons (dam!). Paws not soft. Bad at barking. 7/10 can still pet tho https://t.co/2Su7gmsnZm,https://pbs.twimg.com/media/CUdloW8WEAAxB_Y.jpg,1,Bustard,0.380772,FALSE,Pelican,0.100554,FALSE,Crane,0.0847135,FALSE
1200,6.68568E+17,11,10,Marvin,None,11/22/15,23:12:44,257,61,This is Marvin. He can tie a bow tie better than me. 11/10 https://t.co/81kzPgqjQ3,https://pbs.twimg.com/media/CUc64knWoAkZt70.jpg,1,Shih-Tzu,0.985649,TRUE,Lhasa,0.00707832,TRUE,Pekinese,0.00305323,TRUE
1201,6.68545E+17,10,10,None,None,11/22/15,21:41:02,544,246,It is an honor to rate this pup. He is a Snorklhuahua from Amarillo. A true renaissance dog. Also part Rudolph 10/10 https://t.co/ALNyYuGui7,https://pbs.twimg.com/media/CUcl5jeWsAA6ufS.jpg,1,Bearskin,0.42787,FALSE,Bow,0.258858,FALSE,Panpipe,0.0215626,FALSE
1202,6.68542E+17,10,10,None,None,11/22/15,21:31:28,484,227,There's a lot going on here but in my honest opinion every dog pictured is pretty fabulous. 10/10 for all. Good dogs https://t.co/VvYVbsi6c3,https://pbs.twimg.com/media/CUcjtL8WUAAAJoz.jpg,1,American Staffordshire Terrier,0.267695,TRUE,French Bulldog,0.25405,TRUE,Staffordshire Bullterrier,0.212381,TRUE
1203,6.68529E+17,12,10,GÃ_rdÃ_n,None,11/22/15,20:37:34,490,239,This is GÃ_rdÃ_n. He enjoys his razberrita by pool. Not a care in the world. 12/10 this dog has a better life than me https://t.co/zpdBQCcYgW,https://pbs.twimg.com/media/CUcXXpxWUAAUJ__.jpg,1,Labrador Retriever,0.195835,TRUE,Kuvasz,0.121607,TRUE,English Setter,0.0814644,TRUE
1204,6.68508E+17,10,10,None,None,11/22/15,19:13:05,342,114,This is a Birmingham Quagmire named Chuk. Loves to relax and watch the game while sippin on that iced mocha. 10/10 https://t.co/HvNg9JWxFt,https://pbs.twimg.com/media/CUcECBYWcAAzFRg.jpg,1,Basenji,0.0553794,TRUE,Shetland Sheepdog,0.0543221,TRUE,Whippet,0.0519134,TRUE
1205,6.68497E+17,8,10,Jo,None,11/22/15,18:31:19,430,143,This is Jo. Jo is a Swedish Queso. Tongue bigger than face. Tiny lil legs. Still no seatbelt. Simply careless. 8/10 https://t.co/Edy7B5vOp2,https://pbs.twimg.com/media/CUb6ebKWcAAJkd0.jpg,1,Staffordshire Bullterrier,0.412879,TRUE,Miniature Pinscher,0.161488,TRUE,American Staffordshire Terrier,0.112495,TRUE
1206,6.68467E+17,4,10,None,None,11/22/15,16:31:42,927,548,Here is a mother dog caring for her pups. Snazzy red mohawk. Doesn't wag tail. Pups look confused. Overall 4/10 https://t.co/YOHe6lf09m,https://pbs.twimg.com/media/CUbfGbbWoAApZth.jpg,1,Shopping Basket,0.398361,FALSE,Hamper,0.363222,FALSE,Bassinet,0.0841735,FALSE
1207,6.68297E+17,9,10,None,None,11/22/15,5:17:54,649,315,2 rare dogs. They waddle (v inefficient). Sometimes slide on bellies. Right one wants to be aircraft Marshall. 9/10s https://t.co/P8bivfp5sU,https://pbs.twimg.com/media/CUZE4IWW4AAZmDf.jpg,1,King Penguin,0.606747,FALSE,Ice Bear,0.264221,FALSE,Eskimo Dog,0.0327838,TRUE
1208,6.68292E+17,10,10,None,None,11/22/15,4:56:43,261,34,I can't do better than he did. 10/10 https://t.co/fM0KXns7Or,https://pbs.twimg.com/media/CUZABzGW4AE5F0k.jpg,1,Web Site,0.995535,FALSE,Skunk,0.00136349,FALSE,Badger,0.00068565,FALSE
1209,6.68286E+17,11,10,Rusty,None,11/22/15,4:33:59,525,149,Meet Rusty. Rusty's dreaming of a world where Twitter never got rid of favorites. Looks like a happy world. 11/10 https://t.co/C8U6cxI1Jc,https://pbs.twimg.com/media/CUY60usWoAAdBxx.jpg,1,Golden Retriever,0.215944,TRUE,Basset,0.189214,TRUE,Cardigan,0.11301,TRUE
1210,6.68274E+17,10,10,Sophie,None,11/22/15,3:46:11,867,246,Meet Sophie. Her son just got in the car to leave for college. Very touching. Perfect dramatic sunlight. 10/10 yaass https://t.co/3j9kZRcpVB,https://pbs.twimg.com/media/CUYv4d2WUAAziXs.jpg,1,Soft-Coated Wheaten Terrier,0.406374,TRUE,Lakeland Terrier,0.263854,TRUE,Toy Poodle,0.150844,TRUE
1211,6.68269E+17,10,10,None,None,11/22/15,3:24:58,582,256,Here we have an Azerbaijani Buttermilk named Guss. He sees a demon baby Hitler behind his owner. 10/10 stays alert https://t.co/aeZykWwiJN,https://pbs.twimg.com/media/CUYrBNQUkAA-zx4.jpg,1,Pembroke,0.48483,TRUE,Cardigan,0.425303,TRUE,Basenji,0.0147535,TRUE
1212,6.68256E+17,13,10,Jareld,None,11/22/15,2:34:57,1362,658,This is Jareld. Jareld rules these waters. Ladies and Gentleman... 13/10. This dog is utterly fucking spectacular. https://t.co/L6qAEV5PAd,https://pbs.twimg.com/media/CUYflCXWEAAzQVu.jpg,1,Canoe,0.407683,FALSE,Paddle,0.11555,FALSE,Pembroke,0.0944294,TRUE
